gfx/enemy/centipede/green_centipede00.png 0 8 62 27
gfx/enemy/centipede/green_centipede01.png 0 8 62 27
gfx/enemy/centipede/green_centipede02.png 0 8 62 27
gfx/enemy/centipede/green_centipede03.png 0 8 62 27
gfx/enemy/centipede/green_centipede04.png 0 8 62 27
gfx/enemy/centipede/green_centipede05.png 0 8 62 27
gfx/enemy/centipede/green_centipede06.png 0 8 62 27
gfx/enemy/centipede/green_centipede07.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede00.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede01.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede02.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede03.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede04.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede05.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede06.png 0 8 62 27
gfx/enemy/centipede/yellow_centipede07.png 0 8 62 27
gfx/enemy/centipede/red_centipede00.png 0 8 62 27
gfx/enemy/centipede/red_centipede01.png 0 8 62 27
gfx/enemy/centipede/red_centipede02.png 0 8 62 27
gfx/enemy/centipede/red_centipede03.png 0 8 62 27
gfx/enemy/centipede/red_centipede04.png 0 8 62 27
gfx/enemy/centipede/red_centipede05.png 0 8 62 27
gfx/enemy/centipede/red_centipede06.png 0 8 62 27
gfx/enemy/centipede/red_centipede07.png 0 8 62 27
