NAME STAND
FRAMES 16
0 7 0 0
1 7 0 0
2 7 0 0
3 7 0 0
4 7 0 0
5 7 0 0
6 7 0 0
7 7 0 0
0 7 0 0
1 7 0 0
2 7 0 0
3 7 0 0
4 7 0 0
5 7 0 0
6 7 0 0
8 7 0 0
NAME ATTACK_1
FRAMES 4
9 7 0 0
10 7 0 0
11 7 0 0
12 7 0 0
NAME ATTACK_2
FRAMES 8
17 7 0 0
18 7 0 0
19 7 0 0
20 7 0 0
21 7 0 0
22 7 0 0
23 7 0 0
24 7 0 0
NAME ATTACK_3
FRAMES 4
13 7 0 0
14 7 0 0
15 7 0 0
16 7 0 0
NAME ATTACK_4
FRAMES 8
25 7 0 0
26 7 0 0
27 7 0 0
28 7 0 0
29 7 0 0
30 7 0 0
31 7 0 0
32 7 0 0
NAME CUSTOM_1
FRAMES 16
33 7 0 0
34 7 0 0
35 7 0 0
36 7 0 0
37 7 0 0
38 7 0 0
39 7 0 0
40 7 0 0
33 7 0 0
34 7 0 0
35 7 0 0
36 7 0 0
37 7 0 0
38 7 0 0
39 7 0 0
41 7 0 0
NAME CUSTOM_2
FRAMES 4
42 7 0 0
43 7 0 0
44 7 0 0
45 7 0 0
NAME CUSTOM_3
FRAMES 8
50 7 0 0
51 7 0 0
52 7 0 0
53 7 0 0
54 7 0 0
55 7 0 0
56 7 0 0
57 7 0 0
NAME CUSTOM_4
FRAMES 4
46 7 0 0
47 7 0 0
48 7 0 0
49 7 0 0
NAME CUSTOM_5
FRAMES 8
58 7 0 0
59 7 0 0
60 7 0 0
61 7 0 0
62 7 0 0
63 7 0 0
64 7 0 0
65 7 0 0
NAME DIE
FRAMES 1
41 30000 0 0
NAME PAIN
FRAMES 1
8 30000 0 0
