gfx/boss/evil_edgar/evil_edgar_stand.png
gfx/boss/evil_edgar/evil_edgar_walk00.png
gfx/boss/evil_edgar/evil_edgar_walk01.png
gfx/boss/evil_edgar/evil_edgar_walk02.png
gfx/boss/evil_edgar/evil_edgar_walk03.png
gfx/boss/evil_edgar/evil_edgar_attack00.png
gfx/boss/evil_edgar/evil_edgar_attack01.png
gfx/boss/evil_edgar/evil_edgar_walk_bow00.png
gfx/boss/evil_edgar/evil_edgar_walk_bow01.png
gfx/boss/evil_edgar/evil_edgar_walk_bow02.png
gfx/boss/evil_edgar/evil_edgar_walk_bow03.png
gfx/boss/evil_edgar/evil_edgar_bow_attack00.png 0 3 38 54
gfx/boss/evil_edgar/evil_edgar_bow_attack01.png 0 3 38 54
gfx/boss/evil_edgar/evil_edgar_bow_attack02.png 0 3 38 54
gfx/boss/evil_edgar/evil_edgar_bow_attack03.png 0 3 38 54
gfx/boss/evil_edgar/evil_edgar_bow_attack04.png 0 3 38 54
gfx/boss/evil_edgar/evil_edgar_bow_attack05.png 0 3 38 54
gfx/boss/evil_edgar/evil_edgar_bow_attack06.png 0 3 38 54
gfx/boss/evil_edgar/evil_edgar_stand_bow.png
gfx/boss/evil_edgar/evil_edgar_die00.png 3 12 42 45
gfx/boss/evil_edgar/evil_edgar_die01.png 3 12 42 45
gfx/boss/evil_edgar/evil_edgar_die02.png 3 12 42 45
gfx/boss/evil_edgar/evil_edgar_die03.png 3 12 42 45
gfx/boss/evil_edgar/evil_edgar_die04.png 3 12 42 45
gfx/boss/evil_edgar/evil_edgar_die05.png 3 12 42 45
gfx/boss/evil_edgar/evil_edgar_die06.png 3 12 42 45
gfx/boss/evil_edgar/evil_edgar_die07.png 3 12 42 45
