NAME STAND
FRAMES 8
0 300 -2 22
0 6 -2 22
0 300 -2 22
0 6 -2 22
0 300 -2 22
0 6 -2 22
0 6 -2 22
0 6 -2 22
NAME WALK
FRAMES 20
0 7 -2 22
0 7 0 20
0 7 3 21
0 7 0 20
0 7 -2 22
0 7 0 20
0 7 3 21
0 7 0 20
0 7 -2 22
0 7 0 20
0 7 3 21
0 7 0 20
0 7 -2 22
0 7 0 20
0 7 3 21
0 7 0 20
0 7 -2 22
0 7 0 20
0 7 3 21
0 7 0 20
NAME ATTACK_1
FRAMES 4
0 2 -2 22
0 4 -2 22
0 2 -2 22
0 2 -2 22
NAME BLOCK
FRAMES 1
1 30000 26 15
NAME DIE
FRAMES 8
0 7 3 27
0 7 3 27
0 7 3 27
0 7 3 27
0 7 3 27
0 7 3 27
0 7 3 27
0 7 3 27
NAME CUSTOM_1
FRAMES 1
0 300 -2 22
