REMOVE "Magical Knife" 1 -1 MONSTER_BOOK 1 1
FOLLOW EDGAR
RESET_CAMERA
WALK_TO_RELATIVE MATAEUS_WALL_1 0 128
WALK_TO_RELATIVE MATAEUS_WALL_2 0 128
WALK_TO_RELATIVE MATAEUS_WALL_3 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_4 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_5 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_6 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_7 0 128
WALK_TO_RELATIVE MATAEUS_WALL_8 0 128
WALK_TO_RELATIVE MATAEUS_WALL_9 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_10 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_11 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_12 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_13 0 -64
WALK_TO_RELATIVE MATAEUS_WALL_14 0 -64
ACTIVATE_REQUIRED MATAEUS_DEATH_TRIGGER
