NAME STAND
FRAMES 8
0 300 6 17
0 6 6 17
0 300 6 17
0 6 6 17
0 300 6 17
0 6 6 17
0 6 6 17
0 6 6 17
NAME WALK
FRAMES 20
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
NAME ATTACK_1
FRAMES 5
1 3 0 0
2 3 0 0
3 3 0 0
4 3 0 0
5 3 0 0
NAME ATTACK_2
FRAMES 4
6 3 0 0
7 3 0 0
6 3 0 0
7 3 0 0
NAME BLOCK
FRAMES 1
0 30000 0 0
NAME DIE
FRAMES 8
0 7 19 19
0 7 19 19
0 7 19 19
0 7 19 19
0 7 19 19
0 7 19 19
0 7 19 19
0 7 19 19
NAME CUSTOM_1
FRAMES 1
0 300 6 17
NAME SAD
FRAMES 8
0 300 6 17
0 6 6 17
0 300 6 17
0 6 6 17
0 300 6 17
0 6 6 17
0 6 6 17
0 6 6 17
