gfx/boss/cave_boss/cave_boss_stand00.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_stand01.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk00.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk01.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk02.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk03.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk04.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk05.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk06.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk07.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_up00.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up01.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up02.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up03.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up04.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up05.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up06.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up07.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_stand_flame00.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_stand_flame01.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame00.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame01.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame02.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame03.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame04.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame05.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame06.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_flame07.png 23 12 67 106
gfx/boss/cave_boss/cave_boss_walk_up_flame00.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up_flame01.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up_flame02.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up_flame03.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up_flame04.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up_flame05.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up_flame06.png 0 21 118 71
gfx/boss/cave_boss/cave_boss_walk_up_flame07.png 0 21 118 71
