gfx/boss/sewer_boss/sewer_boss_stand00.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand01.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand02.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand03.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand04.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand05.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand06.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand07.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_stand08.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack00.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack01.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack02.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack03.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack04.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack05.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack06.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_attack07.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open00.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open01.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open02.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open03.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open04.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open05.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open06.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_mouth_open07.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch00.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch01.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch02.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch03.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch04.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch05.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch06.png 0 0 179 432
gfx/boss/sewer_boss/sewer_boss_punch07.png 0 0 179 432
