NAME STAND
FRAMES 8
0 300 21 14
0 6 21 14
0 300 21 14
0 6 21 14
0 300 21 14
0 6 21 14
0 6 21 14
0 6 21 14
NAME WALK
FRAMES 20
0 7 21 14
0 7 18 14
0 7 16 16
0 7 18 14
0 7 21 14
0 7 18 14
0 7 16 16
0 7 18 14
0 7 21 14
0 7 18 14
0 7 16 16
0 7 18 14
0 7 21 14
0 7 18 14
0 7 16 16
0 7 18 14
0 7 21 14
0 7 18 14
0 7 16 16
0 7 18 14
NAME ATTACK_1
FRAMES 4
1 2 11 -8
2 4 9 0
3 2 9 0
4 2 9 0
NAME BLOCK
FRAMES 1
0 30000 0 0
NAME DIE
FRAMES 8
0 7 18 22
0 7 18 22
0 7 18 22
0 7 18 22
0 7 18 22
0 7 18 22
0 7 18 22
0 7 18 22
NAME CUSTOM_1
FRAMES 1
0 300 21 14
NAME SAD
FRAMES 8
0 300 21 14
0 6 21 14
0 300 21 14
0 6 21 14
0 300 21 14
0 6 21 14
0 6 21 14
0 6 21 14
