NAME STAND
FRAMES 8
0 300 6 17
0 6 6 17
0 300 6 17
0 6 6 17
0 300 6 17
0 6 6 17
0 6 6 17
0 6 6 17
NAME WALK
FRAMES 20
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
0 7 6 17
0 7 4 17
0 7 3 17
0 7 5 17
NAME ATTACK_1
FRAMES 5
1 3 2 0
2 3 2 0
3 3 2 0
4 3 2 0
5 3 2 0
NAME ATTACK_2
FRAMES 4
1 3 2 0
2 3 2 0
1 3 2 0
2 3 2 0
NAME BLOCK
FRAMES 1
0 2 0 0
NAME DIE
FRAMES 8
0 7 19 10
0 7 19 10
0 7 19 10
0 7 19 10
0 7 19 10
0 7 19 10
0 7 19 10
0 7 19 10
