MAP_NAME map15
UPDATE_ENTITY_BY_START 17208 7546 MAX_THINKTIME 1200
MAP_NAME map16
UPDATE_ENTITY HIDDEN_PASSAGE_WALL FACE RIGHT
MAP_NAME map21
ADD_ENTITY
{
TYPE LEVEL_EXIT
NAME map25
X 2837
Y 528
START_X 2837
START_Y 528
END_X 2837
END_Y 528
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME Graveyard-Crypt
REQUIRES Crypt
ACTIVE FALSE
FACE RIGHT
}

{
TYPE ENEMY
NAME enemy/skull_door
X 2829
Y 480
START_X 2829
START_Y 480
END_X 2829
END_Y 480
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 0
THINKTIME 0
MENTAL 0
HEALTH 200
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME CRYPT_SKULL_DOOR
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE TRIGGER
TRIGGER_NAME CRYPT_SKULL_DOOR
TRIGGER_COUNT 0
TRIGGER_TOTAL 1
TRIGGER_TYPE ACTIVATE_ENTITY
TRIGGER_TARGET Crypt
}
