MAP_NAME MAP01
UPDATE_ENTITY WELL_POINT START_X 823
UPDATE_ENTITY WELL_POINT START_Y 2126
UPDATE_ENTITY WELL_POINT X 823
UPDATE_ENTITY WELL_POINT Y 2126
UPDATE_ENTITY WELL_POINT END_X 823
UPDATE_ENTITY WELL_POINT END_Y 2126
MAP_NAME MAP04
REMOVE_ENTITY SNAKE_BOSS_WALL_1 0 0
REMOVE_ENTITY SNAKE_BOSS_WALL_2 0 0
REMOVE_ENTITY SNAKE_BOSS_WALL_3 0 0
REMOVE_ENTITY SNAKE_BOSS_WALL_4 0 0
REMOVE_ENTITY SNAKE_BOSS_WALL_5 0 0
REMOVE_ENTITY SNAKE_BOSS_WALL_6 0 0
REMOVE_ENTITY SNAKE_BOSS_WALL_7 0 0
REMOVE_ENTITY SNAKE_BOSS_WALL_8 0 0
MAP_NAME MAP05
REMOVE_ENTITY FLY_WALL_1 0 0
REMOVE_ENTITY FLY_WALL_2 0 0
REMOVE_ENTITY FLY_WALL_3 0 0
REMOVE_ENTITY null 9472 5600
MAP_NAME MAP09
REMOVE_ENTITY null 3607 12226
REMOVE_ENTITY null 8436 14279
ADD_ENTITY
{
TYPE LEVEL_EXIT
NAME map21
X 8429
Y 14296
START_X 8429
START_Y 14296
END_X 8429
END_Y 14296
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME Fortress-Graveyard
REQUIRES Graveyard
ACTIVE TRUE
FACE RIGHT
}

{
TYPE LEVEL_EXIT
NAME map22
X 3120
Y 12250
START_X 3120
START_Y 12250
END_X 3120
END_Y 12250
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME Fortress-Left_Tower
REQUIRES Left Tower
ACTIVE TRUE
FACE LEFT
}

{
TYPE AUTO_DOOR
NAME door/metal_door
X 3200
Y 12224
START_X 3200
START_Y 12224
END_X 3200
END_Y 12160
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 0
THINKTIME 0
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 2.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES MASTERMIND_TRIGGER
ACTIVE FALSE
FACE LEFT
}

{
TYPE KEY_ITEM
NAME item/mastermind_display
X 3296
Y 11936
START_X 3296
START_Y 11936
END_X 3296
END_Y 11936
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 0
THINKTIME 0
MENTAL 0
HEALTH 4
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME MASTERMIND_DISPLAY
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE KEY_ITEM
NAME item/mastermind
X 3535
Y 12233
START_X 3136
START_Y 11872
END_X 3535
END_Y 12233
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 0
THINKTIME 0
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME MASTERMIND
REQUIRES 
ACTIVE FALSE
FACE LEFT
}

{
TYPE ACTION_POINT
NAME common/action_point
X 3601
Y 12229
START_X 3601
START_Y 12229
END_X 3601
END_Y 12229
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 0
THINKTIME 0
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME MASTERMIND_POINT
REQUIRES mastermind
ACTIVE TRUE
FACE LEFT
}

{
TYPE TRIGGER
TRIGGER_NAME MASTERMIND
TRIGGER_COUNT 0
TRIGGER_TOTAL 1
TRIGGER_TYPE KILL_ENTITY
TRIGGER_TARGET MASTERMIND_POINT
}

{
TYPE TRIGGER
TRIGGER_NAME MASTERMIND
TRIGGER_COUNT 0
TRIGGER_TOTAL 1
TRIGGER_TYPE ACTIVATE_ENTITY
TRIGGER_TARGET MASTERMIND_TRIGGER
}
MAP_NAME MAP10
REMOVE_ENTITY BLOB_BOSS_WALL_1 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_2 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_3 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_4 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_5 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_6 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_7 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_8 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_9 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_10 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_11 0 0
REMOVE_ENTITY BLOB_BOSS_WALL_12 0 0
MAP_NAME MAP11
REMOVE_ENTITY MATAEUS_WALL_1 0 0
REMOVE_ENTITY MATAEUS_WALL_2 0 0
REMOVE_ENTITY MATAEUS_WALL_3 0 0
REMOVE_ENTITY MATAEUS_WALL_4 0 0
REMOVE_ENTITY MATAEUS_WALL_5 0 0
REMOVE_ENTITY MATAEUS_WALL_6 0 0
REMOVE_ENTITY MATAEUS_WALL_7 0 0
REMOVE_ENTITY MATAEUS_WALL_8 0 0
REMOVE_ENTITY MATAEUS_WALL_9 0 0
REMOVE_ENTITY MATAEUS_WALL_10 0 0
REMOVE_ENTITY MATAEUS_WALL_11 0 0
REMOVE_ENTITY MATAEUS_WALL_12 0 0
REMOVE_ENTITY MATAEUS_WALL_13 0 0
REMOVE_ENTITY MATAEUS_WALL_14 0 0
UPDATE_ENTITY_BY_START 9020 15788 OBJECTIVE_NAME STATUE_POINT
MAP_NAME MAP12
REMOVE_ENTITY LAVA_BOSS_WALL_1 0 0
REMOVE_ENTITY LAVA_BOSS_WALL_2 0 0
REMOVE_ENTITY LAVA_BOSS_WALL_3 0 0
MAP_NAME MAP13
REMOVE_ENTITY AWESOME_BOSS_WALL_1 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_2 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_3 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_4 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_5 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_6 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_7 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_8 0 0
REMOVE_ENTITY AWESOME_BOSS_WALL_9 0 0
MAP_NAME MAP20
REMOVE_ENTITY null 28381 11399
ADD_ENTITY
{
TYPE FALLING_PLATFORM
NAME falling_platform/cave_falling_platform
X 28928
Y 11360
START_X 28928
START_Y 11360
END_X 28928
END_Y 11360
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 2.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE FALLING_PLATFORM
NAME falling_platform/cave_falling_platform
X 28928
Y 11264
START_X 28928
START_Y 11264
END_X 28928
END_Y 11264
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 2.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE FALLING_PLATFORM
NAME falling_platform/cave_falling_platform
X 28928
Y 11168
START_X 28928
START_Y 11168
END_X 28928
END_Y 11168
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 60
THINKTIME 60
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 2.00
WEIGHT 1.00
OBJECTIVE_NAME 
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE ITEM
NAME item/scorpion_statue
X 29152
Y 11040
START_X 29152
START_Y 11040
END_X 29152
END_Y 11040
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 0
THINKTIME 0
MENTAL 0
HEALTH 0
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
OBJECTIVE_NAME Scorpion Statue
REQUIRES 
ACTIVE TRUE
FACE LEFT
}

{
TYPE WEAK_WALL
NAME wall/small_weak_cave_wall
X 28768
Y 11456
START_X 28768
START_Y 11456
END_X 28768
END_Y 11456
DIR_X 0.00
DIR_Y 0.00
MAX_THINKTIME 300
THINKTIME 0
MENTAL -1
HEALTH 1
DAMAGE 0
SPAWNTIME 0
SPEED 0.00
WEIGHT 1.00
