gfx/item/moveable_lift/moveable_lift00.png 0 27 48 33
gfx/item/moveable_lift/moveable_lift01.png 0 27 48 33
gfx/item/moveable_lift/moveable_lift02.png 0 27 48 33
gfx/item/moveable_lift/moveable_lift03.png 0 27 48 33
gfx/item/moveable_lift/moveable_lift04.png 0 15 48 45
gfx/item/moveable_lift/moveable_lift05.png 0 15 48 45
gfx/item/moveable_lift/moveable_lift06.png 0 15 48 45
gfx/item/moveable_lift/moveable_lift07.png 0 15 48 45
gfx/item/moveable_lift/moveable_lift08.png
gfx/item/moveable_lift/moveable_lift09.png
gfx/item/moveable_lift/moveable_lift10.png
gfx/item/moveable_lift/moveable_lift11.png
