NAME STAND
FRAMES 6
6 15 0 0
7 15 0 0
8 15 0 0
9 15 0 0
8 15 0 0
7 15 0 0
NAME WALK
FRAMES 7
0 300000 0 0
1 300000 0 0
2 300000 0 0
3 300000 0 0
4 300000 0 0
5 300000 0 0
6 300000 0 0
NAME JUMP
FRAMES 6
33 15 0 0
34 15 0 0
35 15 0 0
36 15 0 0
35 15 0 0
34 15 0 0
NAME ATTACK_1
FRAMES 1
10 300000 0 0
NAME ATTACK_2
FRAMES 16
11 1 0 0
12 1 0 0
13 1 0 0
14 1 0 0
15 1 0 0
16 1 0 0
17 1 0 0
18 1 0 0
19 1 0 0
20 1 0 0
21 1 0 0
22 1 0 0
23 1 0 0
24 1 0 0
25 1 0 0
26 1 0 0
NAME ATTACK_3
FRAMES 1
27 300000 0 0
NAME ATTACK_4
FRAMES 4
28 2 0 0
29 2 0 0
30 2 0 0
31 2 0 0
NAME CUSTOM_1
FRAMES 1
32 300000 0 0
