NAME LANCE_APPEAR
FRAMES 22
0 2 12 -1
1 2 12 -1
2 2 12 -1
3 2 12 -1
4 2 12 -1
5 2 12 -1
6 2 12 -1
7 2 12 -1
8 2 12 -1
9 2 12 -1
10 2 12 -1
11 2 12 -1
12 2 12 -1
13 2 12 -1
14 2 12 -1
15 2 12 -1
16 2 12 -1
17 2 12 -1
18 2 12 -1
19 2 12 -1
20 2 12 -1
21 2 12 -1
NAME CREATE_LANCE
FRAMES 1
21 30000 12 -1
NAME STAND
FRAMES 4
22 12 3 52
22 12 3 53
22 12 3 54
22 12 3 53
NAME FLY
FRAMES 1
22 30000 3 56
NAME WEAPON_REMOVE
FRAMES 1
22 30000 -6 64
NAME LANCE_THROW_READY
FRAMES 1
23 30000 44 0
NAME LANCE_THROW
FRAMES 1
24 30000 44 19
NAME LANCE_IN_GROUND
FRAMES 1
25 30000 0 0
NAME DROP_ATTACK
FRAMES 1
26 30000 31 0
